Id,Ip,Data-Hora,Nome,Etapas,Amostra,Cod,Contador,Neutral,Happy,Sad,Angry,Disgusted,Surprised,Fearful
3,desativado,2025-04-09 19:37:56,4E1hH4nKh4Tt,1,,1,226,0.9155510664;0.6842927933;0.9232388139;0.8853036165;0.7445512414;0.9376645684;0.8879547715;0.6835392118;0.8124629259;0.7416476607;0.4250021279;0.7818503380;0.9713247418;0.9040392637;0.5713587999;0.9165755510;0.9165755510;0.4203777909;0.8943122625;0.9782932997;0.9062029719;0.8235862851;0.9538707733;0.8286861777;0.8723847866;0.8176780343;0.8445717692;0.9560879469;0.9901422262;0.9695834517;0.9446738958;0.9499739408;0.3652947843;0.7953578234;0.8757649660;0.8354429007;0.6286908984;0.8648632169;0.9857560992;0.9726955891;0.8800317645;0.9604961276;0.8565403819;0.5611937046;0.8147463799;0.9238315821;0.8035532236;0.9492650628;0.9681597948;0.9573354125;0.9703565240;0.9416134953;0.9410371780;0.9008085132;0.9619110227;0.5479962826;0.8818021417;0.8442311883;0.8804495931;0.1634192318;0.4416120052;0.2059071809;0.6362260580;0.4403366745;0.5361934304;0.1464978755;0.5285453796;0.3558879793;0.4305019081;0.4130041003;0.3880728185;0.4769933522;0.2956925035;0.2461187541;0.4820027351;0.5285756588;0.4212567806;0.6619074345;0.2850949466;0.3888147473;0.2773309648;0.1542058289;0.7066965699;0.7276077867;0.7488852739;0.8875069618;0.9378786087;0.9111647606;0.8791421652;0.9480471015;0.9275024533;0.9264798164;0.9727632403;0.9649285078;0.9598068595;0.8291603923;0.9147361517;0.8681833148;0.2216071039;0.1100099385;0.5937207937;0.1836178303;0.8640037179;0.2494469881;0.2662139833;0.1791749448;0.1872986555;0.4073590636;0.1454516798;0.0272434093;0.2096337676;0.0467634387;0.0553406328;0.0926832706;0.1646413654;0.0369940437;0.2594659925;0.1802510023;0.2880380452;0.1412287205;0.0742570087;0.1188621894;0.0243182331;0.2290190011;0.1646899134;0.1565441936;0.1861585826;0.1777132303;0.1573019922;0.0912484378;0.0606067851;0.2031959742;0.0054752231;0.0001448872;0.0000177733;0.0000941773;0.0000113035;0.0000070655;0.0000056196;0.0001023012;0.0000024777;0.0000041609;0.0000009237;0.0000005879;0.0000001142;0.0000065082;0.0000013084;0.0000003605;0.0000000970;0.0000000462;0.0000014090;0.0000025083;0.0000002032;0.0000001547;0.0000000016;0.0000000152;0.0000055124;0.0000002549;0.0000010769;0.0000000021;0.0000000002;0.0000002900;0.0000005080;0.0000000726;0.0000000208;0.0000000075;0.0000000279;0.0000000554;0.0000000691;0.0000000452;0.0000000116;0.0000002438;0.0000001423;0.0000000931;0.0000000021;0.0000002103;0.0000000117;0.0000001254;0.0000072594;0.0000240266;0.0015005996;0.0004754164;0.0001667316;0.0000772287;0.0000545965;0.0000055885;0.0000085394;0.0000008587;0.0000000612;0.0000002484;0.0000032703;0.0000012998;0.0000005644;0.0000003201;0.0000020274;0.0000000053;0.0000013635;0.0000000454;0.0000001138;0.0000039267;0.0000007398;0.0000018740;0.0000015548;0.0000000670;0.0000007311;0.0000007147;0.0000008841;0.0000000816;0.0000041615;0.0000010514;0.0000045830;0.0000184449;0.0000000238;0.0000003392;0.0000000849;0.0000000671;0.0000001232;0.0000004330;0.0000003885;0.0000007336;0.0000019472;0.0000026355;0.0000007996;0.0000001080;0.0000003115;0.0000007992,0.0749428198;0.1216804236;0.0756592378;0.1093779653;0.2388431132;0.0601657182;0.0988643765;0.0164322276;0.1641001850;0.2013352066;0.5076579452;0.1782736033;0.0099117905;0.0920871422;0.3998883963;0.0054735313;0.0054735313;0.4847082496;0.0020600033;0.0028422803;0.0062714564;0.0057453085;0.0049325498;0.0112594543;0.1179447994;0.1084338129;0.1336269975;0.0271466579;0.0092451889;0.0043928139;0.0086614471;0.0392593928;0.1652110815;0.1296386868;0.0083935037;0.1103642806;0.0188581962;0.0336812623;0.0041839574;0.0151342945;0.1155649200;0.0287215188;0.1282746941;0.2806278765;0.0331878215;0.0396426022;0.1829033047;0.0249044914;0.0230376553;0.0385362133;0.0188139696;0.0459389575;0.0469612926;0.0869718716;0.0356489159;0.4346951544;0.1083999276;0.1517127156;0.1159407943;0.8215825558;0.5346498489;0.7716748714;0.3313593864;0.5551361442;0.4579195976;0.8503423333;0.4121187627;0.6276503205;0.5460935831;0.5671698451;0.6103699207;0.5217670202;0.7038127184;0.7521850467;0.4883872569;0.4681017399;0.5701190233;0.3352208138;0.6953774095;0.5957173705;0.7047463059;0.8449732065;0.2906989157;0.2706798315;0.2441606820;0.1121897474;0.0571094975;0.0884317607;0.1206636950;0.0512343049;0.0718491897;0.0717815608;0.0268412251;0.0313168466;0.0394271687;0.1704519242;0.0610428751;0.0601406097;0.7295548916;0.8741580844;0.3700078130;0.7216497660;0.1263917089;0.7501567006;0.7293657660;0.8179032803;0.8116211891;0.5911909938;0.8508317471;0.9726129174;0.7847301960;0.9530684948;0.9439739585;0.9071829915;0.8332555294;0.9618924260;0.7386593819;0.7891517878;0.7084794044;0.8582681417;0.9097520113;0.8806817532;0.9754447341;0.7685912251;0.8346067071;0.8403949142;0.8064698577;0.8197681308;0.8423526883;0.9067721367;0.9385650754;0.7929252982;0.9934261441;0.9989615083;0.9995347261;0.9981296659;0.9987953305;0.9989957809;0.9995394945;0.9911960363;0.9999361038;0.9998636246;0.9999371171;0.9999923706;0.9999961853;0.9998655319;0.9998245835;0.9999914765;0.9999961853;0.9999723434;0.9998674393;0.9973974824;0.9997354150;0.9999651909;1.0000000000;0.9999856949;0.9997931123;0.9997392297;0.9998355508;1.0000000000;1.0000000000;0.9999198914;0.9978713393;0.9997501969;0.9999828935;0.9999990463;0.9999961853;0.9999685884;0.9999942780;1.0000000000;1.0000000000;0.9999942780;1.0000000000;0.9999990463;0.9999990463;0.9998598695;0.9999990463;0.9999799728;0.9980688095;0.9996448159;0.9984328747;0.9983163476;0.9998140931;0.9998350739;0.9998036027;0.9999904633;0.9999866486;0.9999990463;0.9999942780;0.9999876022;0.9984371662;0.9997501969;0.9999933839;0.9999113083;0.9999476075;0.9999923706;0.9994170070;0.9998650551;0.9999942780;0.9919615388;0.9998312593;0.9967095852;0.9718102813;0.9999971390;0.9999356270;0.9999761581;0.9990553856;0.9999923706;0.9998846054;0.9999756813;0.9999271035;0.9422160387;0.9999856949;0.9999356270;0.9999904633;0.9999485016;0.9999971390;0.9998517632;0.9999089241;0.9998321533;0.9996581674;0.9999346733;0.9999818802;0.9999904633;0.9999933839;0.9998879433,0.0092194192;0.0788695291;0.0010492969;0.0052819368;0.0165660717;0.0021656838;0.0131578585;0.2999528646;0.0206086189;0.0505045541;0.0579132214;0.0391641892;0.0130171590;0.0017541350;0.0010306807;0.0131585626;0.0131585626;0.0765789747;0.0727737620;0.0174564663;0.0792651996;0.1693582535;0.0316381566;0.1453239322;0.0095591433;0.0721320659;0.0188113712;0.0164407343;0.0006094255;0.0258343313;0.0466322787;0.0104976548;0.4680487216;0.0747402012;0.1155163869;0.0490472876;0.3366287649;0.0988717303;0.0098559614;0.0121337315;0.0040618191;0.0107437493;0.0144643774;0.1571178883;0.1516029239;0.0361717939;0.0134293940;0.0257576145;0.0085376808;0.0036169023;0.0105463918;0.0119639784;0.0108954590;0.0100962752;0.0022731391;0.0157386754;0.0091241086;0.0038657712;0.0034885991;0.0149823455;0.0236732550;0.0222828537;0.0322046690;0.0043666735;0.0056598885;0.0031000327;0.0591810420;0.0163829215;0.0233456809;0.0196125377;0.0015058183;0.0011670669;0.0004825744;0.0016667050;0.0295029432;0.0031826936;0.0085177254;0.0027547856;0.0194236636;0.0154251074;0.0178796966;0.0007997078;0.0025709355;0.0015779273;0.0069007170;0.0002841076;0.0048774011;0.0003154651;0.0000977958;0.0004973694;0.0005483759;0.0015846024;0.0002568664;0.0036377944;0.0006749877;0.0003167699;0.0235485341;0.0695818365;0.0459939390;0.0121849971;0.0327713862;0.0943548456;0.0094620129;0.0003820314;0.0043905959;0.0029147388;0.0010725210;0.0014065036;0.0037007793;0.0001424687;0.0055731367;0.0001666651;0.0006781308;0.0001291934;0.0020905328;0.0011067922;0.0018637334;0.0304973163;0.0034609349;0.0004675532;0.0159817748;0.0004239506;0.0002327627;0.0023741780;0.0006983741;0.0030478383;0.0073596002;0.0024849623;0.0003399645;0.0019752665;0.0008256196;0.0038518235;0.0010959140;0.0008934033;0.0004474298;0.0017755951;0.0011931302;0.0009973041;0.0004548713;0.0086985044;0.0000617027;0.0001318829;0.0000620249;0.0000071064;0.0000038854;0.0001278418;0.0001738160;0.0000082416;0.0000038758;0.0000275195;0.0001308156;0.0025956554;0.0002641611;0.0000348144;0.0000000530;0.0000148151;0.0002014523;0.0002605210;0.0001631506;0.0000001046;0.0000000759;0.0000797609;0.0021279305;0.0002492652;0.0000172436;0.0000011040;0.0000034848;0.0000313158;0.0000035813;0.0000001674;0.0000001657;0.0000056909;0.0000000855;0.0000005434;0.0000004426;0.0001400972;0.0000004731;0.0000203668;0.0019208959;0.0003296121;0.0000582565;0.0012033702;0.0000186034;0.0000878431;0.0001422245;0.0000037264;0.0000046726;0.0000001625;0.0000055482;0.0000120904;0.0015600438;0.0002481343;0.0000065774;0.0000888374;0.0000505783;0.0000080310;0.0005815307;0.0001349802;0.0000057349;0.0080330260;0.0001680222;0.0032874604;0.0281878412;0.0000027580;0.0000635329;0.0000234932;0.0009430627;0.0000072899;0.0001100543;0.0000232796;0.0000683539;0.0577494316;0.0000141155;0.0000637517;0.0000091483;0.0000515746;0.0000024063;0.0001463641;0.0000899922;0.0001661528;0.0003395438;0.0000627075;0.0000177619;0.0000096352;0.0000067043;0.0001109580,0.0000908367;0.0116731524;0.0000285769;0.0000291373;0.0000102109;0.0000003579;0.0000144980;0.0000367944;0.0021297685;0.0035499698;0.0060708937;0.0002742704;0.0010416155;0.0001107639;0.0169000700;0.0644460395;0.0644460395;0.0084268246;0.0277136546;0.0001733610;0.0045880373;0.0010247207;0.0043345885;0.0102845002;0.0000194910;0.0009239718;0.0005469875;0.0000109541;0.0000010001;0.0000087867;0.0000118258;0.0000231098;0.0000787946;0.0000717669;0.0002349223;0.0027721561;0.0071002794;0.0016368903;0.0001694034;0.0000222732;0.0002330344;0.0000251247;0.0002130501;0.0002029850;0.0002547593;0.0003184699;0.0000934939;0.0000059233;0.0002051538;0.0001515123;0.0001146154;0.0001956200;0.0007534733;0.0013734750;0.0001066826;0.0004466839;0.0004397428;0.0001155508;0.0000696159;0.0000017992;0.0000110511;0.0000340472;0.0000259290;0.0000526946;0.0000972229;0.0000247228;0.0000654298;0.0000487252;0.0000102337;0.0001195641;0.0000247141;0.0000231163;0.0000038776;0.0000102300;0.0000508482;0.0000411608;0.0000522206;0.0000404669;0.0000451649;0.0000059272;0.0000046398;0.0000051174;0.0000079856;0.0000217683;0.0000099499;0.0000062144;0.0000526127;0.0000245183;0.0000107890;0.0000320309;0.0000176276;0.0000138973;0.0000179863;0.0000386901;0.0000306909;0.0000114055;0.0001050156;0.0004046264;0.0003926542;0.0001631435;0.0012430325;0.0001842385;0.0000280824;0.0000033490;0.0000100335;0.0000025022;0.0000009146;0.0000033021;0.0000006112;0.0000000460;0.0000017978;0.0000001380;0.0000001545;0.0000003079;0.0000009644;0.0000003998;0.0000013445;0.0000076930;0.0000021278;0.0000051640;0.0000015912;0.0000030233;0.0000013505;0.0000036102;0.0000013944;0.0000024901;0.0000022295;0.0000034405;0.0000013118;0.0000008198;0.0000004477;0.0000050578;0.0000001435;0.0000000162;0.0000000004;0.0000000076;0.0000000017;0.0000000011;0.0000000010;0.0000000638;0.0000000034;0.0000000027;0.0000000004;0.0000000004;0.0000000001;0.0000000016;0.0000000021;0.0000000004;0.0000000000;0.0000000033;0.0000001001;0.0000006797;0.0000000091;0.0000000272;0.0000000003;0.0000000024;0.0000000241;0.0000000070;0.0000000251;0.0000000005;0.0000000000;0.0000000018;0.0000001419;0.0000000014;0.0000000018;0.0000000005;0.0000000059;0.0000000071;0.0000000108;0.0000000139;0.0000000049;0.0000000008;0.0000000012;0.0000000005;0.0000000002;0.0000000065;0.0000000006;0.0000000035;0.0000003501;0.0000001601;0.0000004369;0.0000000519;0.0000000010;0.0000000049;0.0000000013;0.0000000000;0.0000000002;0.0000000000;0.0000000000;0.0000000000;0.0000000014;0.0000000002;0.0000000006;0.0000000000;0.0000000006;0.0000000012;0.0000002393;0.0000000239;0.0000000159;0.0000008702;0.0000000111;0.0000001046;0.0000000396;0.0000000409;0.0000000492;0.0000000474;0.0000000371;0.0000000054;0.0000002815;0.0000000212;0.0000001343;0.0000029363;0.0000000120;0.0000001165;0.0000000225;0.0000000306;0.0000000142;0.0000002216;0.0000001381;0.0000001220;0.0000001525;0.0000000346;0.0000000562;0.0000000016;0.0000000287;0.0000000145,0.0000889044;0.0321354605;0.0000125402;0.0000049730;0.0000150831;0.0000019294;0.0000005331;0.0000123061;0.0003612465;0.0001341659;0.0021634316;0.0002209947;0.0044962429;0.0019460652;0.0003541829;0.0001480494;0.0001480494;0.0081636077;0.0021497703;0.0000036813;0.0005193364;0.0000773298;0.0030644548;0.0028024595;0.0000639922;0.0007888750;0.0023889353;0.0001532481;0.0000012401;0.0000150935;0.0000057931;0.0000466885;0.0013081497;0.0001851936;0.0000833094;0.0021401073;0.0019033256;0.0005474132;0.0000134400;0.0000098869;0.0001061511;0.0000131714;0.0005027536;0.0008341048;0.0001594855;0.0000273538;0.0000192641;0.0000640375;0.0000577492;0.0003570357;0.0001634585;0.0002712905;0.0003256195;0.0006604429;0.0000587383;0.0010854333;0.0001862674;0.0000714499;0.0000330060;0.0000125029;0.0000524290;0.0000533032;0.0000984406;0.0000995408;0.0000873628;0.0000340021;0.0000779669;0.0000189668;0.0000394459;0.0000792841;0.0000234343;0.0000402756;0.0000071522;0.0000145715;0.0000344406;0.0000329994;0.0000263923;0.0000423727;0.0000357517;0.0000357421;0.0000361746;0.0000153032;0.0000166363;0.0000981316;0.0000317516;0.0000062796;0.0000318466;0.0000162362;0.0000025183;0.0000197561;0.0000088769;0.0000109595;0.0000131169;0.0000228479;0.0000044258;0.0000452790;0.0005564426;0.0016387363;0.0020222936;0.0025141898;0.0021694752;0.0001699789;0.0000519071;0.0000065590;0.0000126595;0.0000016313;0.0000045221;0.0000336856;0.0000081992;0.0000005949;0.0000274381;0.0000007280;0.0000037092;0.0000026641;0.0000053494;0.0000058428;0.0000072477;0.0000848468;0.0000126553;0.0000262983;0.0000055884;0.0000263299;0.0000026911;0.0000101552;0.0000025757;0.0000054800;0.0000068194;0.0000269269;0.0000028769;0.0000020133;0.0000016089;0.0000198672;0.0000026125;0.0000003653;0.0000000261;0.0000003200;0.0000000604;0.0000000556;0.0000000903;0.0000028105;0.0000001574;0.0000002661;0.0000000348;0.0000000104;0.0000000079;0.0000001239;0.0000001588;0.0000000237;0.0000000003;0.0000000068;0.0000000403;0.0000000466;0.0000000072;0.0000000146;0.0000000002;0.0000000002;0.0000000179;0.0000000025;0.0000000195;0.0000000001;0.0000000000;0.0000000019;0.0000000210;0.0000000010;0.0000000003;0.0000000005;0.0000000011;0.0000000053;0.0000000010;0.0000000060;0.0000000010;0.0000000041;0.0000000014;0.0000000121;0.0000000001;0.0000000035;0.0000000008;0.0000000016;0.0000003068;0.0000011195;0.0000076591;0.0000045358;0.0000003570;0.0000000780;0.0000000519;0.0000000036;0.0000000161;0.0000000006;0.0000000000;0.0000000004;0.0000000260;0.0000000089;0.0000000035;0.0000000003;0.0000000053;0.0000000003;0.0000001177;0.0000000022;0.0000001763;0.0000002202;0.0000000156;0.0000000456;0.0000000306;0.0000000002;0.0000000281;0.0000000252;0.0000000066;0.0000000007;0.0000000403;0.0000000072;0.0000001070;0.0000000088;0.0000000015;0.0000000017;0.0000000008;0.0000000008;0.0000000004;0.0000000173;0.0000000309;0.0000000159;0.0000000119;0.0000000236;0.0000000048;0.0000000002;0.0000000026;0.0000000239,0.0001069664;0.0695437640;0.0000112708;0.0000024154;0.0000135219;0.0000017089;0.0000074810;0.0000195712;0.0002666966;0.0024103180;0.0011236970;0.0002167534;0.0002037857;0.0000626301;0.0104664564;0.0001508763;0.0001508763;0.0016942805;0.0009256714;0.0006951652;0.0023342820;0.0002019476;0.0017275312;0.0016021340;0.0000275768;0.0000328272;0.0000329909;0.0001604843;0.0000013010;0.0001654027;0.0000145792;0.0001991599;0.0000516235;0.0000053501;0.0000055382;0.0001972309;0.0056861821;0.0003846999;0.0000210958;0.0000041982;0.0000022254;0.0000002839;0.0000044699;0.0000215657;0.0000386332;0.0000069790;0.0000010712;0.0000027911;0.0000017904;0.0000023981;0.0000047217;0.0000143993;0.0000242316;0.0000858841;0.0000015194;0.0000346770;0.0000455161;0.0000033344;0.0000184128;0.0000016673;0.0000013524;0.0000465572;0.0000852036;0.0000081941;0.0000423048;0.0000009850;0.0000111676;0.0000108978;0.0000089845;0.0000144877;0.0000031832;0.0000090749;0.0000011055;0.0000045825;0.0000213944;0.0000653363;0.0000269603;0.0000339000;0.0000224959;0.0000010437;0.0000021058;0.0000007383;0.0000088639;0.0000145441;0.0000116457;0.0000069768;0.0000498573;0.0000473886;0.0000831649;0.0001693487;0.0000736470;0.0001287888;0.0001076442;0.0000552850;0.0000559682;0.0000140766;0.0000108620;0.0000488514;0.0004233381;0.0009498012;0.0000799090;0.0000212398;0.0000624898;0.0000044522;0.0000068086;0.0000027760;0.0000023548;0.0000065454;0.0000070212;0.0000005590;0.0000337678;0.0000003703;0.0000034890;0.0000013373;0.0000060949;0.0000008433;0.0000022797;0.0000071824;0.0000068098;0.0000039588;0.0000019861;0.0000028134;0.0000001443;0.0000019044;0.0000010133;0.0000049104;0.0000029623;0.0000033279;0.0000011438;0.0000012216;0.0000006719;0.0000019323;0.0000000235;0.0000000031;0.0000000029;0.0000000063;0.0000000007;0.0000000019;0.0000000028;0.0000000156;0.0000000004;0.0000000008;0.0000000001;0.0000000002;0.0000000001;0.0000000005;0.0000000002;0.0000000002;0.0000000001;0.0000000005;0.0000000317;0.0000003406;0.0000000042;0.0000000140;0.0000000000;0.0000000099;0.0000000140;0.0000000030;0.0000000128;0.0000000010;0.0000000000;0.0000000006;0.0000000236;0.0000000004;0.0000000009;0.0000000002;0.0000000031;0.0000000104;0.0000019474;0.0000000013;0.0000000002;0.0000000001;0.0000000000;0.0000000002;0.0000000008;0.0000000316;0.0000000009;0.0000000037;0.0000015334;0.0000002652;0.0000001130;0.0000000515;0.0000000010;0.0000000004;0.0000000001;0.0000000000;0.0000000000;0.0000000000;0.0000000001;0.0000000001;0.0000000004;0.0000000004;0.0000000004;0.0000000003;0.0000000014;0.0000000002;0.0000000132;0.0000000109;0.0000001040;0.0000001216;0.0000000078;0.0000003180;0.0000001586;0.0000000366;0.0000001399;0.0000000814;0.0000000187;0.0000000048;0.0000002288;0.0000000130;0.0000000063;0.0000000215;0.0000000040;0.0000000024;0.0000000011;0.0000000055;0.0000000261;0.0000004398;0.0000001565;0.0000001591;0.0000000039;0.0000000023;0.0000000002;0.0000000029;0.0000000368;0.0000000384,0.0000000766;0.0018049185;0.0000001010;0.0000001071;0.0000007451;0.0000000064;0.0000003211;0.0000071789;0.0000704773;0.0004181339;0.0000687036;0.0000000320;0.0000045249;0.0000000311;0.0000015684;0.0000473926;0.0000473926;0.0000504454;0.0000648271;0.0005356851;0.0008187813;0.0000062443;0.0004319505;0.0000414138;0.0000004132;0.0000105730;0.0000208625;0.0000000835;0.0000000025;0.0000000526;0.0000001964;0.0000002822;0.0000068482;0.0000010567;0.0000013675;0.0000360706;0.0011323901;0.0000148388;0.0000001299;0.0000001596;0.0000001952;0.0000000293;0.0000003505;0.0000019466;0.0000100220;0.0000012126;0.0000000580;0.0000000896;0.0000000878;0.0000003735;0.0000003502;0.0000022341;0.0000027794;0.0000035852;0.0000000474;0.0000032466;0.0000023531;0.0000000710;0.0000001338;0.0000000282;0.0000000281;0.0000011025;0.0000003296;0.0000001223;0.0000001782;0.0000000391;0.0000003557;0.0000003546;0.0000000568;0.0000001383;0.0000000114;0.0000000486;0.0000000031;0.0000000447;0.0000004571;0.0000004596;0.0000009666;0.0000003013;0.0000004979;0.0000000312;0.0000000229;0.0000000058;0.0000000310;0.0000001650;0.0000000548;0.0000000056;0.0000000883;0.0000000348;0.0000000153;0.0000001597;0.0000000916;0.0000005785;0.0000000625;0.0000001144;0.0000000460;0.0000000236;0.0000002039;0.0000020773;0.0000058779;0.0000198775;0.0000075621;0.0000020794;0.0000000799;0.0000000054;0.0000000662;0.0000000148;0.0000000080;0.0000000096;0.0000000045;0.0000000003;0.0000000938;0.0000000003;0.0000000010;0.0000000004;0.0000000124;0.0000000010;0.0000000035;0.0000001491;0.0000000072;0.0000000117;0.0000000274;0.0000000105;0.0000000009;0.0000000199;0.0000000020;0.0000000222;0.0000000225;0.0000000094;0.0000000023;0.0000000074;0.0000000005;0.0000000487;0.0000000004;0.0000000001;0.0000000000;0.0000000001;0.0000000000;0.0000000000;0.0000000000;0.0000000028;0.0000000001;0.0000000001;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000009;0.0000000363;0.0000033777;0.0000000871;0.0000000270;0.0000000000;0.0000000129;0.0000000540;0.0000000049;0.0000000318;0.0000000000;0.0000000000;0.0000000021;0.0000000992;0.0000000008;0.0000000002;0.0000000004;0.0000000083;0.0000000033;0.0000000026;0.0000000002;0.0000000000;0.0000000003;0.0000000000;0.0000000000;0.0000000001;0.0000000017;0.0000000000;0.0000000002;0.0000006606;0.0000000081;0.0000000010;0.0000000006;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000001;0.0000000456;0.0000000192;0.0000000059;0.0000000978;0.0000000248;0.0000008360;0.0000002196;0.0000000204;0.0000001607;0.0000000326;0.0000005274;0.0000000100;0.0000005445;0.0000000899;0.0000000741;0.0000131954;0.0000000083;0.0000000122;0.0000000035;0.0000000107;0.0000000042;0.0000008953;0.0000003030;0.0000005714;0.0000000629;0.0000000169;0.0000000025;0.0000000004;0.0000000358;0.0000002474
